venue_id,quiz_date,placing,team,score
364268288,2022-04-26,10,Ruined Rod Stewart Concert,69
364268288,2022-04-26,11,The gang doesn't give a fuck,69
364268288,2022-04-26,12,Missing pop culture,59
364268288,2022-04-26,13,Zoinks!,58
364268288,2022-04-26,14,Walk Away,54
364268288,2022-04-26,15,Where's the Team?!,53
364268288,2022-04-26,16,AlwaysAngry,50
364268288,2022-04-26,17,Bob's Mom & Dad,38
364268288,2022-04-26,18,McNasty,37
364268288,2022-04-26,19,Moms Who Drink Root Beer 2,28
364268288,2022-04-26,20,Mom's Who Drink Root Beer,19
364268288,2022-04-26,21,Random Dudes,2
364268288,2022-04-19,1,Jalapeno Poppers,88
364268288,2022-04-19,2,Come On Eileen and Then Pay For Her Uber,84
364268288,2022-04-19,3,Three shots to the wind,80
364268288,2022-04-19,4,C. U. Next Tuesday'S,64
364268288,2022-04-19,5,4*Town,62
364268288,2022-04-19,6,Habitual Linesteppers,61
364268288,2022-04-19,7,The First Mates,61
364268288,2022-04-19,8,fall risk,61
364268288,2022-04-19,9,Pickle Rick,60
364268288,2022-04-19,10,Zoinks!,55
364268288,2022-04-19,11,Whiskey Tango Foxtrot,53
364268288,2022-04-19,12,The gang goes tries again,44
364268288,2022-04-19,13,Get off my lawn,18
364268288,2022-04-19,14,The gang goes to bed early,2
364268288,2022-04-12,1,F Society,81
364268288,2022-04-12,2,en croissant,77
364268288,2022-04-12,3,Habitual Linesteppers,73
364268288,2022-04-12,4,Sophie's Birthday Bashers,72
364268288,2022-04-12,5,Pickle Rick,69
364268288,2022-04-12,6,Everything is sandwich,65
364268288,2022-04-12,7,Facts Machine,64
364268288,2022-04-12,8,Quizard of Oz,58
364268288,2022-04-12,9,The First Mates,57
364268288,2022-04-12,10,Piffles,53
364268288,2022-04-12,11,Givens Family,50
364268288,2022-04-12,12,Sophies birthday badgers,0
364268288,2022-04-12,13,Sophies birthday badgers,0
364268288,2022-04-05,1,Bock Bock,94
364268288,2022-04-05,2,The April Fool,87
364268288,2022-04-05,3,Come On Eileens National Title Trophy,79
364268288,2022-04-05,4,Tijuana Skinnies,72
364268288,2022-04-05,5,Pickle Rick,69
364268288,2022-04-05,6,Habitual Linesteppers,64
364268288,2022-04-05,7,Soy Chorizo,62
364268288,2022-04-05,8,Zoinks!,61
364268288,2022-04-05,9,Facts Machine,59
364268288,2022-04-05,10,HutsHeroes,50
364268288,2022-04-05,11,Why not?,23
364268288,2022-03-29,1,Jalapeno Poppers,89
364268288,2022-03-29,2,Rock paper scissoring (happy birthday Cameron!),85
364268288,2022-03-29,3,"Snap, krackle, and poprocks",85
364268288,2022-03-29,4,Let Me Show You How to Mate,78
364268288,2022-03-29,5,Catty Birthday Cameron,77
364268288,2022-03-29,6,One of Us is Useless,76
364268288,2022-03-29,7,Hitch Slapped,76
364268288,2022-03-29,8,What the PHO?,60
364268288,2022-03-29,9,Whiskey Tango Foxtrot,54
364268288,2022-03-29,10,Required Team Name,53
364268288,2022-03-29,11,We are sitting outside can you turn up the music,50
364268288,2022-03-29,12,Wanderlust,43
364268288,2022-03-29,13,Suck it Trebek,38
364268288,2022-03-29,14,NULL,25
364268288,2022-03-22,1,Come On Eileen Because The Whole Squad is Back!,87
364268288,2022-03-22,2,Soy Chorizo,83
364268288,2022-03-22,3,Stewart?,80
364268288,2022-03-22,4,Jalapeno Poppers,79
364268288,2022-03-22,5,Pinballz Wizard,72
364268288,2022-03-22,6,Playing in traffic,71
364268288,2022-03-22,7,Whatdapho?,65
364268288,2022-03-22,8,I survived a tornado to be here tonight,63
364268288,2022-03-22,9,Zoinks!,63
364268288,2022-03-22,10,Department of Redundancy Department,62
364268288,2022-03-22,11,Pickle Rick Minus 1,54
364268288,2022-03-22,12,Facts Machine,53
364268288,2022-03-22,13,W and L,47
364268288,2022-03-22,14,Toddler Troubles,10
364268288,2022-03-22,15,Misterjw,0
364268288,2022-03-15,1,Joey TRIVIAni,95
364268288,2022-03-15,2,Spring break is wasted on the young,84
364268288,2022-03-15,3,Show Me Your Brews,73
364268288,2022-03-15,4,Habitual Linesteppers,65
364268288,2022-03-15,5,Thirsty Sword Lesbians,65
364268288,2022-03-15,6,Zoinks!,64
364268288,2022-03-15,7,Eagle Eye Cherry,61
364268288,2022-03-15,8,Pickle Rick,61
364268288,2022-03-15,9,j'adoube to first place,60
364268288,2022-03-15,10,Used to be cool,60
364268288,2022-03-15,11,Not Creative,60
364268288,2022-03-15,12,GeekyCrafters,60
364268288,2022-03-15,13,The Team in 2nd Place,54
364268288,2022-03-15,14,MMMBop,54
364268288,2022-03-15,15,I name everything after my dog,54
364268288,2022-03-15,16,Whiskey Tango Foxtrot,50
364268288,2022-03-15,17,walt quizney,40
364268288,2022-03-15,18,Sam,24
364268288,2022-03-15,19,KillerBees,22
364268288,2022-03-08,1,FYI the 3rd horseman is famine,87
364268288,2022-03-08,2,Zoinks!,82
364268288,2022-03-08,3,en croissant,76
364268288,2022-03-08,4,Show Me Your Brews,73
364268288,2022-03-08,5,Playing in Traffic,70
364268288,2022-03-08,6,Department of Redundancy Department,66
364268288,2022-03-08,7,Perry the Platypus 2,61
364268288,2022-03-08,8,Stoneburners,61
364268288,2022-03-08,9,The Leyvas,35
364268288,2022-03-08,10,Perry the Platypus,17
364268288,2022-03-08,11,Fake team,0
364268288,2022-03-01,1,What the PHO?,77
364268288,2022-03-01,2,Covid Callait,77
364268288,2022-03-01,3,Dirty Mike N the Boyz,76
364268288,2022-03-01,4,Gawd Dangit Bobby Fischer,76
364268288,2022-03-01,5,Zoinks!,72
364268288,2022-03-01,6,Q r,70
364268288,2022-03-01,7,Putins Ex-Boyfriend,63
364268288,2022-03-01,8,"Alone Again, Naturally",62
364268288,2022-03-01,9,Drinkers and Thinkers,59
364268288,2022-03-01,10,Benders Back Baby!,58
364268288,2022-03-01,11,Brown lightning,54
364268288,2022-03-01,12,FreeSolo,41
364268288,2022-03-01,13,Benders Back Baby! 2,22
364268288,2022-03-01,14,Snoop,13
364268288,2022-03-01,15,B.D.E.,8
364268288,2022-02-22,1,"Ghee, Aaron Rodgers Sounds Like Fun",80
364268288,2022-02-22,2,"Alekhine defense, Alkaline water",71
364268288,2022-02-22,3,Habitual linesteppers,68
364268288,2022-02-22,4,What the Pho???!!,67
364268288,2022-02-22,5,Team name,60
364268288,2022-02-22,6,Baldricks Cunning Plan,58
364268288,2022-02-22,7,Zoinks!,56
364268288,2022-02-22,8,"Hi, Im Elfo",56
364268288,2022-02-22,9,The brew crew,54
364268288,2022-02-22,10,Mandalorian,30
364268288,2022-02-22,11,Just the 2 of US,0
364268288,2022-02-15,1,Come On Eileens Super Bowl Ring,93
364268288,2022-02-15,2,Upside down Fiddy,82
364268288,2022-02-15,3,We miss prince,82
364268288,2022-02-15,4,Habitual linesteppers,78
364268288,2022-02-15,5,Benderama,78
364268288,2022-02-15,6,Department of Redundancy Department,78
364268288,2022-02-15,7,The Quizard of Oz,77
364268288,2022-02-15,8,Playing in Traffic,74
364268288,2022-02-15,9,What the PHO?,72
364268288,2022-02-15,10,The Late Comers,69
364268288,2022-02-15,11,Chess Geeks,61
364268288,2022-02-15,12,Zoink,52
364268288,2022-02-15,13,Meet the Parents,41
364268288,2022-02-15,14,Bazooka Boys,18
364268288,2022-02-15,15,BAMFs,6
364268288,2022-02-15,16,Kobby,4
364268288,2022-02-15,17,Wheres the pho?,0
364268288,2022-02-01,1,My Wifes Boss Is Here So Im Keeping It Fucking Clean Tonight,83
364268288,2022-02-01,2,"Alekhine defense, Alkaline water",80
364268288,2022-02-01,3,Admiral Snakbar,80
364268288,2022-02-01,4,Date Night Quarantine Style,65
364268288,2022-02-01,5,Electric Reliability Council of Texas,63
364268288,2022-02-01,6,Slizz N Dip,60
364268288,2022-02-01,7,Hoof Hearted,57
364268288,2022-02-01,8,Zoinks!,57
364268288,2022-02-01,9,Red Horny Harem,52
364268288,2022-02-01,10,Whiskey Tango Foxtrot,52
364268288,2022-02-01,11,What The Pho!!!,30
364268288,2022-01-25,1,Baby in the Corner,69
364268288,2022-01-25,2,Apple sucks eggs,64
364268288,2022-01-25,3,Baldricks Cunning Plan,61
364268288,2022-01-25,4,"13 seconds for field goal, 14 for QB draw",57
364268288,2022-01-25,5,Zoinks!,56
364268288,2022-01-25,6,Playing in traffic,56
364268288,2022-01-25,7,stupid sums of beaches,54
364268288,2022-01-25,8,Ow my guts,54
364268288,2022-01-25,9,Bowling for good soup,51
364268288,2022-01-25,10,Latecomers,49
364268288,2022-01-25,11,Bite my shiny metal axe,40
364268288,2022-01-25,12,JAM,12
364268288,2022-01-18,1,Pickle Rick,74
364268288,2022-01-18,2,Novax Djocovid,70
364268288,2022-01-18,3,Michigan Knishes,65
364268288,2022-01-18,4,The Outsiders,64
364268288,2022-01-18,5,Chess Geeks,64
364268288,2022-01-18,6,Baldricks Cunning Plan,64
364268288,2022-01-18,7,Zoinks!,56
364268288,2022-01-18,8,Nate and His Thing,48
364268288,2022-01-18,9,Kristian and his thing,2
364268288,2022-01-11,1,"Come on Eileen, but like respectfully, dude",76
364268288,2022-01-11,2,Aunt Berus Blue Milk,69
364268288,2022-01-11,3,Here for beer,68
364268288,2022-01-11,4,Pickle Rick,66
364268288,2022-01-11,5,Baldricks Cunning Plan,63
364268288,2022-01-11,6,The late comers,62
364268288,2022-01-11,7,Blarfengar Blarfengar,56
364268288,2022-01-11,8,Zoinks!,53
364268288,2022-01-11,9,Whiskey Tango Foxtrot,48
364268288,2022-01-11,10,Chess Geeks,32
364268288,2022-01-11,11,Team Name1,8
364268288,2022-01-04,1,Come On Eileens Car Door Handle,89
364268288,2022-01-04,2,Birthday Boy,88
364268288,2022-01-04,3,Six appeal,77
364268288,2022-01-04,4,Malice in Chains,70
364268288,2022-01-04,5,Zoinks!,69
364268288,2022-01-04,6,"Walker, Texas Ranger",66
364268288,2022-01-04,7,Baldricks Cunning Plan,61
364268288,2022-01-04,8,Whiskey Tango Foxtrot,59
364268288,2022-01-04,9,Resolution runners,50
364268288,2022-01-04,10,Chess Geeks,46
364268288,2022-01-04,11,Late to the Party,27
364268288,2021-12-28,1,Sunnydale Class of 99,76
364268288,2021-12-28,2,My Drinking Team Has a Trivia Problem,71
364268288,2021-12-28,3,Glaser Gang,71
364268288,2021-12-28,4,What the Pho!,69
364268288,2021-12-28,5,Malice in Chains,68
364268288,2021-12-28,6,"Brown Chicken, Brown Cow",66
364268288,2021-12-28,7,Chess Geeks 2,61
364268288,2021-12-28,8,Team Chuk,54
364268288,2021-12-28,9,Here for the Beer,45
364268288,2021-12-28,10,Lazy Brock's Drying Pan,43
364268288,2021-12-28,11,Chess Geeks,0
364268288,2021-12-21,1,Scandalous Holidays,85
364268288,2021-12-21,2,Turd City1,72
364268288,2021-12-21,3,Zoinks!,64
364268288,2021-12-21,4,It's beginning to look a lot like Covid,64
364268288,2021-12-21,5,Baldricks Cunning Plan,60
364268288,2021-12-21,6,Chess Geeks,60
364268288,2021-12-21,7,Pickle Rick,60
364268288,2021-12-21,8,Putins boyfriend,57
364268288,2021-12-21,9,The Dani Rojas,57
364268288,2021-12-21,10,Whiskey Tango Foxtrot,54
364268288,2021-12-21,11,Brown Lightning,49
364268288,2021-12-21,12,Kennick Benielle the 4th,48
364268288,2021-12-21,13,The Smooth Brains,40
364268288,2021-12-21,14,Turd City,25
364268288,2021-12-21,15,Surbhi_1,22
364268288,2021-12-21,16,Surbhi,21
364268288,2021-12-21,17,Butt sweat and tears,0
364268288,2021-12-14,1,Come On Eileens Xmas Cookies,81
364268288,2021-12-14,2,Zoinks!,77
364268288,2021-12-14,3,Daydream Believers,76
364268288,2021-12-14,4,The Latecomers,71
364268288,2021-12-14,5,Because Pfizer Said So,68
364268288,2021-12-14,6,What da pho?!,66
364268288,2021-12-14,7,Quizlane Maxwell,60
364268288,2021-12-14,8,Chess Geeks,38
364268288,2021-12-07,1,Come On Eileens Ugly Sweater,82
364268288,2021-12-07,2,Oh No Theres a Rat in Dads Toaster Oven,68
364268288,2021-12-07,3,Baldricks Cunning Plan,61
364268288,2021-12-07,4,Snorasaurus,59
364268288,2021-12-07,5,Stephen hawking school of dance,54
364268288,2021-12-07,6,Whiskey Tango Foxtrot,52
364268288,2021-12-07,7,Pickle Rick,50
364268288,2021-12-07,8,Playing in Traffic,49
364268288,2021-12-07,9,Zoinks,49
364268288,2021-12-07,10,Pitterpatter,48
364268288,2021-12-07,11,Irrelevant Donuts,42
364268288,2021-12-07,12,...and a Nipple New Year,38
364268288,2021-12-07,13,Dano,34
364268288,2021-11-30,1,Come On Eileens Dreidel,83
364268288,2021-11-30,2,Latecomers,72
364268288,2021-11-30,3,The Golden Girls,69
364268288,2021-11-30,4,Whyd We Skip Xi?,69
364268288,2021-11-30,5,Quiz Pro Quo,66
364268288,2021-11-30,6,Thicc Boys,62
364268288,2021-11-30,7,Zoinks,60
364268288,2021-11-30,8,Chess Geeks,58
364268288,2021-11-30,9,Black Adder,56
364268288,2021-11-30,10,Cs Get Degrees,54
364268288,2021-11-30,11,Whiskey Tango Foxtrot,53
364268288,2021-11-30,12,Religious Stuttering Army Carnies,42
364268288,2021-11-30,13,Scraggly Bearded Pirates,27
364268288,2021-11-23,1,Come On Eileens Table Runner,83
364268288,2021-11-23,2,The Gang's Got The Rest of The Week Off,79
364268288,2021-11-23,3,The Geeks who Knit and Others,71
364268288,2021-11-23,4,Timberwolves,71
364268288,2021-11-23,5,Damn it Jenny,67
364268288,2021-11-23,6,Whiskey Tango Foxtrot,62
364268288,2021-11-23,7,Zoinks!,61
364268288,2021-11-23,8,Relevant Donuts,59
364268288,2021-11-23,9,"Geek, the other White Meat",59
364268288,2021-11-23,10,Smarty Pints,59
364268288,2021-11-23,11,Brasil with s,56
364268288,2021-11-23,12,Otis and Hop,53
364268288,2021-11-23,13,Peter Nincompoop,53
364268288,2021-11-23,14,Genu kickurbottom,30
364268288,2021-11-23,15,Shakur,22
364268288,2021-11-16,1,F Society,81
364268288,2021-11-16,2,Where's the Pho?,77
364268288,2021-11-16,3,Zoinks!,74
364268288,2021-11-16,4,Decisively Wrong,72
364268288,2021-11-16,5,Birthday Boys,67
364268288,2021-11-16,6,Whiskey Tango Foxtrot,65
364268288,2021-11-16,7,Scotts Tots,61
364268288,2021-11-16,8,Ska Adjacent,44
364268288,2021-11-16,9,Han solo noche,43
364268288,2021-11-16,10,Dilf,18
364268288,2021-11-09,1,Mr Suarezs Neighborhood,86
364268288,2021-11-09,2,Aaron Rodgers Medical Advisor,79
364268288,2021-11-09,3,Zoinks!,76
364268288,2021-11-09,4,Chess Geeks,69
364268288,2021-11-09,5,Jackie Daytona,68
364268288,2021-11-09,6,it's so dark outside,67
364268288,2021-11-09,7,Teenage Mutant Mighty Ducks,63
364268288,2021-11-09,8,Pickle Rick,63
364268288,2021-11-09,9,Whiskey Tango Foxtrot,60
364268288,2021-11-09,10,Just the Two of Us,52
364268288,2021-11-09,11,Big Dak Energy,51
364268288,2021-11-09,12,Pillars of Southtown,50
364268288,2021-11-09,13,Me.,0
364268288,2021-11-02,1,Pole Assassin's Monkey Attack,82
364268288,2021-11-02,2,Pickle Rick,79
364268288,2021-11-02,3,Schrdingers Cats,76
364268288,2021-11-02,4,Remember the Maine Root Soda,69
364268288,2021-11-02,5,Beef Stew,63
364268288,2021-11-02,6,What the Pho?,58
364268288,2021-11-02,7,Chess Geeks,56
364268288,2021-11-02,8,Whiskey Tango Foxtrot,53
364268288,2021-11-02,9,Its only Tuesday?!?!,49
364268288,2021-11-02,10,The three must get beers,47
364268288,2021-10-26,1,Alec Baldwin Memes should come with a trigger warning,83
364268288,2021-10-26,2,Tijuana Skinnies,74
364268288,2021-10-26,3,Tim Currys Love Children,67
364268288,2021-10-26,4,Schrdingers Cats,66
364268288,2021-10-26,5,Pickle Rick,66
364268288,2021-10-26,6,Capital Z of Texas,65
364268288,2021-10-26,7,Totally Appropriate Team Name,65
364268288,2021-10-26,8,Chess Geeks,59
364268288,2021-10-26,9,Latecomers,55
364268288,2021-10-26,10,Masters of Nothing,51
364268288,2021-10-26,11,Whiskey Tango Foxtrot,50
364268288,2021-10-26,12,Zoinks!,46
364268288,2021-10-26,13,Danica,5
364268288,2021-10-26,14,Here for the Booze,5
364268288,2021-10-19,1,Man cannot live by Red Horn alone,78
364268288,2021-10-19,2,React to Angular momentum,67
364268288,2021-10-19,3,Pickle Rick,63
364268288,2021-10-19,4,Zoinks!,59
364268288,2021-10-19,5,Chess Geeks,58
364268288,2021-10-19,6,Newbies,55
364268288,2021-10-19,7,Lying is your latest fashion,54
364268288,2021-10-19,8,Whiskey Tango Foxtrot,50
364268288,2021-10-19,9,Orange Waffle,50
364268288,2021-10-19,10,Brushy Geeks,38
364268288,2021-10-12,1,The Oxford Comma Debate Team,85
364268288,2021-10-12,2,Zoinks!,64
364268288,2021-10-12,3,Whiskey Tango Foxtrot,64
364268288,2021-10-12,4,Latecomers,61
364268288,2021-10-12,5,Team Red Hornies,60
364268288,2021-10-12,6,We don't drink or know things,60
364268288,2021-10-12,7,Chess Geeks,56
364268288,2021-10-12,8,Sex Bob-oms,31
364268288,2021-10-12,9,Sec bob-oms1,20
364268288,2021-10-05,1,Iraq Lobster,72
364268288,2021-10-05,2,Zoinks!,70
364268288,2021-10-05,3,Chess Geeks,68
364268288,2021-10-05,4,Boom Boom Boom,66
364268288,2021-10-05,5,Just the 2 of _.,65
364268288,2021-10-05,6,You can touch my rooster when you get your booster,65
364268288,2021-10-05,7,Columbus sucks,49
364268288,2021-10-05,8,Don't ask,42
364268288,2021-10-05,9,Simple Minds,40
364268288,2021-10-05,10,Not-as-Red-Horn,26
364268288,2021-09-28,1,The Gifted Program,85
364268288,2021-09-28,2,Las Chimichanclas,75
364268288,2021-09-28,3,My name is also Cameron,71
364268288,2021-09-28,4,Chess Geeks,67
364268288,2021-09-28,5,Zoinks!,66
364268288,2021-09-28,6,Rotato,57
364268288,2021-09-28,7,This is a test. GWD is conducting a test of the Quizmaster Broadcasting System. This is only a test.,25
364268288,2021-09-21,1,Meat Butter,80
364268288,2021-09-21,2,Frankie's home,62
364268288,2021-09-21,3,Logical Phallacy,60
364268288,2021-09-21,4,TuEzzDay BRewzzDay,55
364268288,2021-09-21,5,Double Bubble,55
364268288,2021-09-21,6,Cold Fries,50
364268288,2021-09-21,7,The Neighbors,50
364268288,2021-09-21,8,Chess Geeks,39
364268288,2021-09-21,9,Frankies Home,0
364268288,2021-09-14,1,Lightning strikes my house,81
364268288,2021-09-14,2,Folie deux,73
364268288,2021-09-14,3,Chess Geeks,41
364268288,2021-09-14,4,jcoff,2
364268288,2021-09-14,5,Jeramiah,0
364268288,2021-09-14,6,Team 1,0
364268288,2021-09-07,1,Manilla Tigershark,73
364268288,2021-09-07,2,Quizzes In My Pants,66
364268288,2021-09-07,3,Hello Titty,61
364268288,2021-09-07,4,Oops,0
364268288,2021-08-31,1,Quizzed in my pants,69
364268288,2021-08-31,2,Teachers who drink may be,69
364268288,2021-08-31,3,The Shrimp Whisperers,65
364268288,2021-08-31,4,Solo. Not Napoleon. Not Han. Not even the Bond movie guy.,60
364268288,2021-08-31,5,Quizzard of Oz,52
364268288,2020-03-10,1,Obi Juan 2020 You're Our Only Hope,84
364268288,2020-03-10,2,Covid-19 but to the tune of Come on Eileen,78
364268288,2020-03-10,3,Who Blarted?,69
364268288,2020-03-10,4,Don't Touch Your Face,68
364268288,2020-03-10,5,Zoinks!,65
364268288,2020-03-10,6,Los Dos,62
364268288,2020-03-10,7,Orange is the new blackface,58
364268288,2020-03-10,8,Finer Things Club,58
364268288,2020-03-10,9,Not Here,51
364268288,2020-03-10,10,Bartlet for America,51
364268288,2020-03-10,11,Str8 Outta Quarantine,46
364268288,2020-03-10,12,I'm feeling good,22
364268288,2020-03-03,1,Come on Eileen's absentee ballot,97
364268288,2020-03-03,2,Baby Yoda Babysitter Club,81
364268288,2020-03-03,3,Parmesan Tornado,79
364268288,2020-03-03,4,Los Dos,68
364268288,2020-03-03,5,Lazy Bros,60
364268288,2020-03-03,6,What sound or noise do you love? Zoinks!,60
364268288,2020-03-03,7,Angry Beavers,52
364268288,2020-03-03,8,Water to wine,43
364268288,2020-02-25,1,Habitual Linesteppers,80
364268288,2020-02-25,2,Come on Eileen's toothbrush,80
364268288,2020-02-25,3,People Order Our Patties,76
364268288,2020-02-25,4,Cool trivia pals,76
364268288,2020-02-25,5,Let there be King Cake,76
364268288,2020-02-25,6,When late to vote-Russian,71
364268288,2020-02-25,7,Nipple Confusion,67
364268288,2020-02-25,8,Of Mice and Men at Work,67
364268288,2020-02-25,9,Fresh outta quarantine,65
364268288,2020-02-25,10,But Mom my Democrat is old and wrinkly,62
364268288,2020-02-25,11,Geeks that knit,57
364268288,2020-02-25,12,Zoinks!,55
364268288,2020-02-25,13,Vladimir Poutine,37
364268288,2020-02-25,14,Rockstars,35
364268288,2020-02-18,1,Come on Eileen's car door handle,91
364268288,2020-02-18,2,Helen Keller for Astros Manager,89
364268288,2020-02-18,3,Habitual Linesteppers,87
364268288,2020-02-18,4,Zoinks!,86
364268288,2020-02-18,5,Who farted?,85
364268288,2020-02-18,6,Minnesota Expats,80
364268288,2020-02-18,7,FNG&G,70
364268288,2020-02-18,8,Two and a half gays,63
364268288,2020-02-18,9,Don't Know,62
364268288,2020-02-18,10,Salted Pretzels,58
364268288,2020-02-18,11,JCI Geeks,38
364268288,2020-02-11,1,"Come on Eileen, but save some for the wife, Champ",84
